"country","PY","N_econ","N_CC","N_TopFive","N_TopTen","N_Top30","N_TrunkJournals","N_Top30_CC","N_TrunkJournals_CC","mean_TC","mean_nb_authors","mean_nb_authors_gendered","mean_share_male_authors","mean_share_female_authors","N_F","N_M","N_FF","N_MM","N_FM","Share_econ","Share_CC","Share_TopFive","Share_TopTen","Share_Top30","Share_TrunkJournals","Share_Top30_CC","Share_TrunkJournals_CC","ISO3","year","PIBValues","RDValues","EducFValues","EducHValues","CO2emissionsalues","NDC_Implied_average","NDC_Implied_conditional","NDC_Implied_unconditional","is_carbon_tax","ExpendituresValues","DisastersValues","TemperatureValues","Comparative_advantage","Total_trade","Trade_balance"
"United Kingdom",1987,417,0,4,12,26,77,0,0,20.2062350119904,1.65227817745803,0.661870503597122,0.858578623188406,0.141421376811594,231,344,211,246,225,13.9092728485657,0,7.27272727272727,7.84313725490196,12.1495327102804,11.937984496124,0,0,"GBR","1987",7.45163e+11,NA,NA,NA,NA,"260.9742485","260.9742485","260.9742485",NA,NA,1,-0.293,NA,NA,NA
"United Republic of Tanzania",1987,2,0,0,0,0,0,0,0,5.5,1.5,0,0,0,2,2,2,2,2,0.066711140760507,0,0,0,0,0,0,0,"TZA","1987",7824193222,NA,NA,NA,NA,"133.316","133.316","133.316",NA,NA,NA,0.573,NA,NA,NA
"United States of America",1987,1422,0,17,64,72,279,0,0,17.7981715893108,1.74261603375527,1.24120956399437,0.849889175565176,0.150110824434824,364,862,292,602,370,47.4316210807205,0,30.9090909090909,41.8300653594771,33.6448598130841,43.2558139534884,0,0,"USA","1987",4.85522e+12,NA,NA,NA,NA,"3275.725478","3275.725478","3275.725478",NA,NA,9,0.92,NA,NA,NA
"Uruguay",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"World",1987,2998,1,55,153,214,645,0,0,19.1257505003336,1.7238158772515,0.887925283522348,0.85785935998802,0.14214064001198,1310,2214,1171,1597,1278,100,0,100,100,100,100,0,0,"","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zambia",1987,2,0,0,0,0,0,0,0,2,1.5,0.5,1,0,1,2,1,1,1,0.066711140760507,0,0,0,0,0,0,0,"ZMB","1987",2265364009,NA,NA,NA,NA,"39.2134645","32.47365029","45.95327871",NA,NA,NA,0.97,NA,NA,NA
"Zimbabwe",1987,2,0,0,0,0,2,0,0,20,1,0.5,0.9932,0.0068,1,2,1,1,1,0.066711140760507,0,0,0,0,0.310077519379845,0,0,"ZWE","1987",6741215100,NA,NA,NA,NA,"84.37842","101.052","67.70484",NA,NA,NA,1.068,NA,NA,NA
"Bangladesh",1987,1,0,0,0,0,0,0,0,9,1,0,0,0,1,1,1,1,1,0.0333555703802535,0,0,0,0,0,0,0,"BGD","1987",24298032258,NA,NA,NA,NA,"337.684","319.9401784","337.684",NA,NA,3,0.349,NA,NA,NA
"China",1987,21,0,0,0,0,1,0,0,5.19047619047619,1.9047619047619,0.380952380952381,0.7817,0.2183,15,19,14,14,15,0.700466977985324,0,0,0,0,0.155038759689922,0,0,"CHN","1987",2.72973e+11,NA,NA,NA,NA,"14148.08741","14148.08741","14148.08741",NA,NA,12,0.441,NA,NA,NA
"Costa Rica",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia",1987,1,0,0,0,0,1,0,0,8,2,2,1,0,0,0,0,1,0,0.0333555703802535,0,0,0,0,0.155038759689922,0,0,"GMB","1987",220626484.2,NA,NA,NA,NA,"3.021","3.021","3.021",NA,NA,NA,0.99,NA,NA,NA
"Ghana",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece",1987,8,0,0,0,0,1,0,0,4.125,1.375,0.25,1,0,7,7,7,8,7,0.266844563042028,0,0,0,0,0.155038759689922,0,0,"GRC","1987",65652750377,NA,NA,NA,NA,"64.355","64.355","64.355",NA,NA,3,-0.377,NA,NA,NA
"Madagascar",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Myanmar",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nepal",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sri Lanka",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sudan",1987,2,0,0,0,1,1,0,0,17.5,2.5,0.5,0.9961,0.0039,1,2,1,1,1,0.066711140760507,0,0,0,0.467289719626168,0.155038759689922,0,0,"SDN","1987",12093333333,NA,NA,NA,NA,"186.175","186.175","186.175",NA,NA,1,NA,NA,NA,NA
"Afghanistan",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus",1987,4,0,0,0,0,1,0,0,9.25,2.5,1.5,0.872925,0.127075,2,2,2,3,3,0.133422281521014,0,0,0,0,0.155038759689922,0,0,"CYP","1987",3704813886,NA,NA,NA,NA,"4.504319639","4.504319639","4.504319639",NA,NA,NA,-0.257,NA,NA,NA
"Egypt",1987,1,0,0,0,0,1,0,0,2,2,0,0,0,1,1,1,1,1,0.0333555703802535,0,0,0,0,0.155038759689922,0,0,"EGY","1987",40455616654,NA,NA,NA,NA,"134.2200612","134.2200612","134.2200612",NA,NA,1,-0.349,NA,NA,NA
"Iran (Islamic Republic of)",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jordan",1987,10,0,0,0,0,0,0,0,12,2.7,2.3,0.898856041666667,0.101143958333333,2,3,2,6,5,0.333555703802535,0,0,0,0,0,0,0,"JOR","1987",6756209762,NA,NA,NA,NA,"30.2912746","30.2912746","30.2912746",NA,NA,1,-0.123,NA,NA,NA
"Sierra Leone",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain",1987,21,0,0,1,0,4,0,0,5.14285714285714,1.47619047619048,0.761904761904762,0.927466666666667,0.0725333333333333,7,19,6,7,6,0.700466977985324,0,0,0.65359477124183,0,0.62015503875969,0,0,"ESP","1987",3.18748e+11,NA,NA,NA,NA,"208.6969676","208.6969676","208.6969676",NA,NA,2,0.723,NA,NA,NA
"Trinidad and Tobago",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Turkey",1987,3,0,0,0,0,0,0,0,2.33333333333333,1.33333333333333,0.333333333333333,0,1,3,2,2,2,2,0.100066711140761,0,0,0,0,0,0,0,"TUR","1987",87190081680,NA,NA,NA,NA,"566.977","566.977","566.977",NA,NA,1,-0.402,NA,NA,NA
"Aruba",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burundi",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cameroon",1987,2,0,0,0,0,1,0,0,13.5,2.5,0,0,0,2,2,2,2,2,0.066711140760507,0,0,0,0,0.155038759689922,0,0,"CMR","1987",13049659981,NA,NA,NA,NA,"83.067","83.067","83.067",NA,NA,NA,0.477,NA,NA,NA
"Ethiopia",1987,3,0,0,0,0,1,0,0,59.6666666666667,1.33333333333333,0.333333333333333,0.9964,0.0036,2,3,2,2,2,0.100066711140761,0,0,0,0,0.155038759689922,0,0,"ETH","1987",10790001558,NA,NA,NA,NA,"236.5499914","125.7999954","257.533",NA,NA,1,NA,NA,NA,NA
"Gibraltar",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guam",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Honduras",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barbados",1987,1,0,0,0,0,1,0,0,6,2,0,0,0,1,1,1,1,1,0.0333555703802535,0,0,0,0,0.155038759689922,0,0,"BRB","1987",1704370308,NA,NA,NA,NA,"0.815","0.563341126","0.815",NA,NA,1,0.452,NA,NA,NA
"Botswana",1987,1,0,0,0,0,0,0,0,4,1,0,0,0,1,1,1,1,1,0.0333555703802535,0,0,0,0,0,0,0,"BWA","1987",1965226890,NA,NA,NA,NA,"29.7891781","29.7891781","29.7891781",NA,NA,NA,1.429,NA,NA,NA
"El Salvador",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eswatini",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iraq",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kuwait",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Paraguay",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tunisia",1987,1,0,0,1,0,1,0,0,11,1,0,0,0,1,1,1,1,1,0.0333555703802535,0,0,0.65359477124183,0,0.155038759689922,0,0,"TUN","1987",9696715911,NA,NA,NA,NA,"36.04998736","30.99998913","41.09998559",NA,NA,NA,0.589,NA,NA,NA
"Viet Nam",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guyana",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Morocco",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saint Lucia",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tonga",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guatemala",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1987,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0.0333555703802535,0,0,0,0,0,0,0,"LUX","1987",8320902215,NA,NA,NA,NA,"5.879669188","5.879669188","5.879669188",NA,NA,NA,NA,NA,NA,NA
"Venezuela",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bulgaria",1987,2,0,0,0,0,0,0,0,4,2.5,0.5,1,0,1,2,1,1,1,0.066711140760507,0,0,0,0,0,0,0,"BGR","1987",2.8101e+10,NA,NA,NA,NA,"20.09377554","20.09377554","20.09377554",NA,NA,NA,-0.494,NA,NA,NA
"Indonesia",1987,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0.0333555703802535,0,0,0,0,0,0,0,"IDN","1987",75929617558,NA,NA,NA,NA,"1366.957","1366.957","1366.957",NA,NA,6,0.411,NA,NA,NA
"Kiribati",1987,1,0,0,0,0,0,0,0,8,1,0,0,0,1,1,1,1,1,0.0333555703802535,0,0,0,0,0,0,0,"KIR","1987",29408057.81,NA,NA,NA,NA,"0.098523","0.083886","0.11316",NA,NA,NA,0.128,NA,NA,NA
"Macao",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oman",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pitcairn",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saint Vincent and the Grenadines",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saudi Arabia",1987,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,0.0333555703802535,0,0,0,0,0,0,0,"SAU","1987",85695861148,NA,NA,NA,NA,"844.474","844.474","844.474",NA,NA,NA,0.505,NA,NA,NA
"Seychelles",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Togo",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuba",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chad",1987,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0.0333555703802535,0,0,0,0,0,0,0,"TCD","1987",1163426852,NA,NA,NA,NA,"76.57967907","68.58816039","84.57119776",NA,NA,NA,0.422,NA,NA,NA
"Côte d'Ivoire",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Congo",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rwanda",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Croatia",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia",1987,1,0,0,0,0,0,0,0,4,5,1,1,0,0,1,0,0,0,0.0333555703802535,0,0,0,0,0,0,0,"LBR","1987",972800000,NA,NA,NA,NA,"7.86187049","4.536718185","11.1870228",NA,NA,NA,0.939,NA,NA,NA
"Libya",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liechtenstein",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominica",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greenland",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saint Martin",1987,5,0,0,0,0,0,0,0,108.8,2.6,0.8,0.333733333333333,0.666266666666667,3,3,3,2,2,0.166777851901268,0,0,0,0,0,0,0,"MAF","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Senegal",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sint Maarten",1987,1,0,0,0,0,0,0,0,72,3,2,4e-04,0.9996,0,0,1,0,0,0.0333555703802535,0,0,0,0,0,0,0,"SXM","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antarctica",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fiji",1987,1,0,0,0,0,0,0,0,8,1,0,0,0,1,1,1,1,1,0.0333555703802535,0,0,0,0,0,0,0,"FJI","1987",1177947965,NA,NA,NA,NA,"0.475691136","0.475691136","0.475691136",NA,NA,1,-0.018,NA,NA,NA
"Qatar",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ukraine",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grenada",1987,1,0,0,0,0,0,0,0,3,1,1,0.9929,0.0071,0,1,0,0,0,0.0333555703802535,0,0,0,0,0,0,0,"GRD","1987",215009569.6,NA,NA,NA,NA,"0.105304474","0.105304474","0.105304474",NA,NA,NA,0.336,NA,NA,NA
"Nicaragua",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bermuda",1987,1,0,1,1,1,1,0,0,948,3,0,0,0,1,1,1,1,1,0.0333555703802535,0,1.81818181818182,0.65359477124183,0.467289719626168,0.155038759689922,0,0,"BMU","1987",1296499968,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"Burkina Faso",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haiti",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahrain",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Republic of Moldova",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States Minor Outlying Islands",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yemen",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brunei Darussalam",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovenia",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"French Guiana",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Macedonia",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Syrian Arab Republic",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suriname",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
